"year_id","mx","ax","qx","n","px","lx","dx","nLx","Tx","ex","age","location_name","sex"
2016,0.541160758620248,1.56663722253212,0.946746904133212,5,0.0532530958667877,90.8178553089855,85.9815233538,158.883514712005,166.163045428312,1.8296297007123,"100","Haiti","both"
1970,0.557636797428131,1.54724538326263,0.953100486881248,5,0.0468995131187518,13.1533426049895,12.5364572409314,22.4814024087911,23.3943855584713,1.77858862655923,"100","Haiti","female"
1971,0.555693626403809,1.55001378059387,0.95246459128857,5,0.0475354087114305,14.3659001685318,13.6830112325131,24.6233006505098,25.6353963832449,1.78446154313383,"100","Haiti","female"
1972,0.554014146327972,1.55241763591766,0.951911265758591,5,0.048088734241409,16.9739747058452,16.1577177471954,29.1648107801749,30.3760466191539,1.78956591756281,"100","Haiti","female"
1973,0.553934395313263,1.55253219604492,0.95188493231721,5,0.0481150676827903,19.4142374955576,18.4801201444491,33.3615682665781,34.7477762024076,1.7898089590363,"100","Haiti","female"
1974,0.554612576961517,1.55155980587006,0.952108805325667,5,0.0478911946743332,20.7272056781294,19.7345550359432,35.5825955914312,37.0549397008425,1.78774410194335,"100","Haiti","female"
1975,0.555768609046936,1.54990661144257,0.952489198720094,5,0.0475108012799057,23.8446654604264,22.7117862981503,40.8655435525546,42.5444692411348,1.78423426874004,"100","Haiti","female"
1976,0.5574551820755,1.5475035905838,0.953041256937163,5,0.0469587430628369,27.8053487143537,26.4996444883038,47.5368161250939,49.4694987709066,1.77913606763613,"100","Haiti","female"
1977,0.558505892753601,1.54601192474365,0.953383461576464,5,0.0466165384235363,29.3721644173803,28.0029357862351,50.1390158090763,52.1641792630372,1.77597328279186,"100","Haiti","female"
1978,0.559428036212921,1.5447062253952,0.953682722181422,5,0.0463172778185779,31.2145091724623,29.7687380791508,53.2128104995808,55.34975234895,1.77320591661842,"100","Haiti","female"
1979,0.560319066047668,1.54344737529755,0.953970893006853,5,0.0460291069931472,29.8245318848702,28.451735315721,50.7777390414562,52.8055072625764,1.77053934882929,"100","Haiti","female"
1980,0.560613646464348,1.54303205013275,0.954065997094399,5,0.0459340029056008,27.9748048926033,26.6898101233828,47.6082062784395,49.5058762902133,1.76965939459699,"100","Haiti","female"
1981,0.560474913497213,1.5432276725769,0.954021232192874,5,0.0459787678071264,25.5862138974845,24.4097913096286,43.5519783701256,45.2894848105789,1.77007371985706,"100","Haiti","female"
1982,0.560480451225346,1.54322004318237,0.954023052343749,5,0.0459769476562514,26.0300879889379,24.8333039959829,44.3071724298167,46.0747441354181,1.77005717979127,"100","Haiti","female"
1983,0.56034297011342,1.54341411590576,0.953978696889073,5,0.0460213031109271,25.7302719489908,24.5461313044997,43.8055487686966,45.5546208647706,1.77046791246827,"100","Haiti","female"
1984,0.560273407839213,1.54351341724396,0.953956441844846,5,0.0460435581551536,25.5183141814206,24.3433601983869,43.4490730021813,45.1846624289834,1.77067584119179,"100","Haiti","female"
1985,0.560038840504861,1.54384613037109,0.953880941920814,5,0.0461190580791856,25.2562196820129,24.0914266196375,43.0174210737235,44.7382919638667,1.77137721033242,"100","Haiti","female"
1986,0.559887704885789,1.54406356811523,0.953832799757288,5,0.0461672002427123,24.5480603344374,23.4147451174073,41.8204309776433,43.4949758976079,1.77182943601416,"100","Haiti","female"
1987,0.55924164316271,1.54498243331909,0.953624594861672,5,0.0463754051383284,26.0526438484218,24.8444419350267,44.4252359222081,46.211261747894,1.77376476709074,"100","Haiti","female"
1988,0.557999306581969,1.54675269126892,0.953222651412342,5,0.046777348587658,28.1272810840009,26.8115614519116,48.049452993313,49.9961595240218,1.7774970632501,"100","Haiti","female"
1989,0.556946090108514,1.54826760292053,0.952882202242328,5,0.0471177977576723,29.0016751081745,27.6351800457938,49.6191292776819,51.6424850920806,1.78067249217355,"100","Haiti","female"
1990,0.555556014358586,1.55027949810028,0.952431927376004,5,0.0475680726239963,31.6956190323142,30.1879195243225,54.3382102688166,56.572856039047,1.78487935450543,"100","Haiti","female"
1991,0.55448716469801,1.55186188220978,0.952089635805368,5,0.0479103641946319,36.1506370579453,34.4186468706312,62.0729370523421,64.6419151093839,1.78812658282537,"100","Haiti","female"
1992,0.553846241659285,1.55284905433655,0.951890281960467,5,0.0481097180395331,44.3147536737532,42.1827833695175,76.163346785817,79.3269190176908,1.79007920481062,"100","Haiti","female"
1993,0.553496877657642,1.5534576177597,0.95179404762102,5,0.0482059523789798,47.2200732275899,44.9437846262488,81.1997076053032,84.5780333247941,1.79114574679178,"100","Haiti","female"
1994,0.55186481041203,1.55603897571564,0.95129393851344,5,0.0487060614865598,50.5072184145935,48.0472107289772,87.0633709967927,90.7181007767764,1.79614129671739,"100","Haiti","female"
1995,0.549426599362346,1.55978739261627,0.950517586109492,5,0.0494824138905076,65.2673086995884,62.0377247169959,112.913580793132,117.719414927548,1.80365051467628,"100","Haiti","female"
1996,0.549353095419175,1.56020879745483,0.950549728912095,5,0.0494502710879052,77.9369238311124,74.0829218199065,134.854836420606,140.588880222391,1.80388028307409,"100","Haiti","female"
1997,0.544647873909734,1.56744289398193,0.949017675723283,5,0.0509823242767173,93.6176099992572,88.8447666482638,163.123314905271,170.247016165905,1.81853623658258,"100","Haiti","female"
1998,0.544267452401941,1.56867945194244,0.94900925167267,5,0.0509907483273299,104.603620162373,99.2698032925457,182.39158497252,190.350977808685,1.81973604272213,"100","Haiti","female"
1999,0.547281589904754,1.564568400383,0.950092670593789,5,0.0499073294062107,108.057285709298,102.664435156664,187.58978385246,195.617864706438,1.81031629123741,"100","Haiti","female"
2000,0.546500554360999,1.5664027929306,0.949952418485611,5,0.0500475815143893,114.006917028898,108.30114655569,198.172070808459,206.666665207331,1.81275549408064,"100","Haiti","female"
2001,0.546494856842811,1.56668794155121,0.950000442038347,5,0.0499995579616528,109.878662007815,104.384777478007,191.007794805343,199.185375095036,1.81277576060098,"100","Haiti","female"
2002,0.546363354437884,1.56751382350922,0.950070023261725,5,0.049929976738275,126.560951734768,120.241766358677,220.076557810847,229.479293365566,1.81319190650907,"100","Haiti","female"
2003,0.547083702237677,1.56675922870636,0.950368951808153,5,0.0496310481918467,143.356046866282,136.241135995669,249.031611503717,259.610576811058,1.81094960754055,"100","Haiti","female"
2004,0.548109361200363,1.56616592407227,0.950879920773039,5,0.0491200792269606,138.254525450511,131.463452206896,239.848945325419,249.932440121475,1.80777040973562,"100","Haiti","female"
2005,0.548378253910892,1.56536829471588,0.950897457739224,5,0.0491025422607763,141.134376661929,134.204319967439,244.729470963387,255.020259633307,1.80693227025884,"100","Haiti","female"
2006,0.549583197457314,1.56357622146606,0.951296564656581,5,0.0487034353434191,132.546004074742,126.09055833526,229.429427461805,239.00731380019,1.80320271039944,"100","Haiti","female"
2007,0.550620775032058,1.56224501132965,0.951676354483783,5,0.0483236455162172,128.752377069878,122.530592840983,222.531728545566,231.754842455344,1.80000437840121,"100","Haiti","female"
2008,0.550318186773946,1.561483502388,0.951357641864521,5,0.0486423581354789,118.88277269584,113.10003429023,205.51752969176,214.09894409893,1.80092488797094,"100","Haiti","female"
2009,0.550112859540847,1.56105577945709,0.951157487404943,5,0.0488425125950569,105.515160738513,100.361535171173,182.438082350847,190.0909669443,1.80155122367089,"100","Haiti","female"
2010,0.550029704347171,1.56079411506653,0.951060425409163,5,0.0489395745908374,17.3634778229096,16.5137166048389,30.0233177850622,31.2855881895156,1.80180425307636,"100","Haiti","female"
2011,0.55089989487323,1.55932855606079,0.951314888537388,5,0.048685111462612,91.2722504490784,86.8286507625215,157.612393051013,164.20987732214,1.79912160064196,"100","Haiti","female"
2012,0.550819356145198,1.55866742134094,0.951147212879461,5,0.0488527871205394,89.5256188858675,85.1520428846016,154.591595111184,161.089053998442,1.79936264058457,"100","Haiti","female"
2013,0.5503706878546,1.55850791931152,0.950850660604788,5,0.0491493393952116,87.2901307738882,82.99987851063,150.807229277002,157.186620102526,1.80073759437587,"100","Haiti","female"
2014,0.550127066691022,1.5585685968399,0.950716155460135,5,0.0492838445398647,95.6120166684859,90.8998889028532,165.234351128386,172.243734268433,1.80148625946937,"100","Haiti","female"
2015,0.54954194500795,1.55921745300293,0.950483631589046,5,0.0495163684109535,95.9638075476803,91.2120282990316,165.978282690891,173.050655917313,1.80329084828498,"100","Haiti","female"
2016,0.54855999274279,1.56055545806885,0.950136962169051,5,0.0498630378309488,95.1388957543184,90.3949813961261,164.785953390718,171.852117657978,1.80632869758925,"100","Haiti","female"
1970,0.528517365455627,1.57841432094574,0.940969041793776,5,0.0590309582062239,16.3353567422811,15.3710649811437,29.0833679001116,30.5587190769755,1.87071023664147,"100","Haiti","male"
1971,0.528069496154785,1.57912528514862,0.940810796966043,5,0.0591892030339574,15.2204755719616,14.3195877530593,27.1168621882716,28.4953972580058,1.87217522365061,"100","Haiti","male"
1972,0.52752286195755,1.57999420166016,0.940617281354882,5,0.0593827186451178,14.1199280375849,13.2814483236397,25.1770099107258,26.460264565648,1.87396596464339,"100","Haiti","male"
1973,0.527287781238556,1.58036828041077,0.940533933649282,5,0.0594660663507179,13.5090168338578,12.7056887424826,24.0963079262675,25.3258539807347,1.87473702136933,"100","Haiti","male"
1974,0.527238190174103,1.58044719696045,0.940516336627331,5,0.0594836633726686,13.9534290723464,13.1234279945125,24.8908903776089,26.1612806804119,1.8748997500736,"100","Haiti","male"
1975,0.527142882347107,1.58059906959534,0.94048253877477,5,0.0595174612252303,14.573550576531,13.7061698451784,26.0008629617678,27.3285054913025,1.87521258788587,"100","Haiti","male"
1976,0.527259945869446,1.58041274547577,0.94052408708676,5,0.0594759129132403,15.4927768482622,14.5713298016507,27.6359505701173,29.0462978544032,1.87482838866689,"100","Haiti","male"
1977,0.527883946895599,1.57942020893097,0.940745178146172,5,0.0592548218538279,15.6903598341681,14.760630357372,27.9618852669738,29.3846353780872,1.87278275888216,"100","Haiti","male"
1978,0.527952373027802,1.5793114900589,0.940769392801502,5,0.0592306071984985,16.4485958417065,15.4743355224395,29.3100974879501,30.8009606324518,1.87255866268864,"100","Haiti","male"
1979,0.52808541059494,1.57910025119781,0.940816467908036,5,0.0591835320919639,17.2984050385264,16.2746243287889,30.8181669144277,32.3847441050047,1.87212312539096,"100","Haiti","male"
1980,0.52851428292892,1.57842016220093,0.94096812197939,5,0.0590318780206105,20.760480304432,19.5349501634515,36.9620099104848,38.8370516753854,1.87072028709733,"100","Haiti","male"
1981,0.529146206637589,1.57742094993591,0.94119137030423,5,0.0588086296957697,24.5942160422419,23.147863898356,43.7456861789617,45.9581450045492,1.86865663559324,"100","Haiti","male"
1982,0.530164895820359,1.57581841945648,0.941550930633642,5,0.0584490693663579,25.5194136225006,24.0278276454903,45.3214232683408,47.6023368093336,1.86533818972088,"100","Haiti","male"
1983,0.530910370291957,1.57466351985931,0.941815826585691,5,0.0581841734143094,23.0291242693312,21.6891937092647,40.8528349094735,42.9013244715305,1.86291601755191,"100","Haiti","male"
1984,0.531993698702581,1.57298910617828,0.942199383180298,5,0.0578006168197015,22.1031783174653,20.82560097704,39.1463301686263,41.09878033141,1.85940590720091,"100","Haiti","male"
1985,0.53299887533952,1.57146954536438,0.942559123410827,5,0.0574408765891725,21.4448024647244,20.2129942128689,37.9231460854271,39.8049574287599,1.85615873563009,"100","Haiti","male"
1986,0.53235817053246,1.57254528999329,0.942349099363068,5,0.0576509006369325,20.3340330512539,19.161757732268,35.9941084648002,37.7852078204392,1.85822496330157,"100","Haiti","male"
1987,0.532334733527994,1.57271480560303,0.942364518180572,5,0.0576354818194276,18.8874993327609,17.7989092083531,33.4355586576,35.0985987080495,1.8582978132616,"100","Haiti","male"
1988,0.533284039883591,1.57145488262177,0.942734812443276,5,0.0572651875567239,18.4067585021292,17.3526920241934,32.5393049977294,34.1487761153665,1.85523030094714,"100","Haiti","male"
1989,0.534093382476341,1.57048451900482,0.943067534332484,5,0.0569324656675164,16.9023724234452,15.9400786857478,29.8451154961725,31.3136727699457,1.85261997460845,"100","Haiti","male"
1990,0.535483411432484,1.56868278980255,0.943611887608708,5,0.0563881123912919,14.9217582539358,14.0803484724372,26.2946492306279,27.577719424333,1.84815481895768,"100","Haiti","male"
1991,0.5368900023644,1.56674635410309,0.944138610714252,5,0.0558613892857481,14.0179424450031,13.2348807050976,24.6510097912287,25.844295733779,1.84365828545626,"100","Haiti","male"
1992,0.538201401639493,1.56540238857269,0.944708460543924,5,0.0552915394560756,14.0877225725075,13.3087907040434,24.7282720994438,25.9140000044943,1.83947404352398,"100","Haiti","male"
1993,0.54073789088422,1.56214570999146,0.945683870497907,5,0.0543161295020927,13.8183434448157,13.0677845127627,24.1665781759702,25.3074965406581,1.83144214367843,"100","Haiti","male"
1994,0.543616186822765,1.55880093574524,0.946838391174527,5,0.0531616088254733,14.4874242333459,13.7172494533641,25.233335183664,26.4018294774406,1.82239637993558,"100","Haiti","male"
1995,0.544063470059074,1.55860209465027,0.947073955419547,5,0.0529260445804529,15.3517828186103,14.5392736767631,26.7234881165325,27.9554686630601,1.82099167200118,"100","Haiti","male"
1996,0.544358414073047,1.55870699882507,0.947271465276506,5,0.0527285347234937,16.2537798992182,15.3967419014143,28.2841993498574,29.5828878698417,1.82006204423038,"100","Haiti","male"
1997,0.545384001492823,1.55831527709961,0.947821445043688,5,0.052178554956312,17.0678022387455,16.1772289816476,29.6620893487293,31.0096533113695,1.81685098512418,"100","Haiti","male"
1998,0.546116271721396,1.55808460712433,0.948221909183699,5,0.0517780908163015,17.3061065371206,16.410029381165,30.0485999610293,31.4030380268528,1.81456400718989,"100","Haiti","male"
1999,0.546602455151097,1.55835855007172,0.948564176963766,5,0.051435823036234,19.2957323592725,18.3032404842864,33.4854706776369,34.9839621004798,1.81304142538381,"100","Haiti","male"
2000,0.548446226002673,1.55591380596161,0.949231491434882,5,0.0507685085651178,19.7168952610459,18.715897895108,34.1253107556561,35.6352745545847,1.80734715495437,"100","Haiti","male"
2001,0.547509389748857,1.55769145488739,0.948989671937338,5,0.0510103280626619,21.28567933093,20.1998898452227,36.8941432301067,38.5319252623946,1.81022764946027,"100","Haiti","male"
2002,0.546413116928399,1.55940222740173,0.94863791756576,5,0.0513620824342396,21.8024406246343,20.6826218720042,37.8516203788615,39.5412297587047,1.81361483512206,"100","Haiti","male"
2003,0.54659077340862,1.55951976776123,0.948766150472492,5,0.0512338495275075,21.827023321305,20.7087408928279,37.8871029301961,39.5736765625456,1.81305879322163,"100","Haiti","male"
2004,0.544234420451113,1.56280314922333,0.947931927977282,5,0.052068072022718,19.9773368039384,18.9371553924088,34.7959531422358,36.3663430060856,1.82037993166919,"100","Haiti","male"
2005,0.542571309430203,1.56453728675842,0.947231904261254,5,0.052768095738746,22.1871150417689,21.0163432310783,38.734711669788,40.5045432981374,1.82558855542438,"100","Haiti","male"
2006,0.539191130626487,1.56847190856934,0.945866543386549,5,0.0541334566134509,23.7114881450756,22.4279033303338,41.5954604154463,43.5402238692478,1.83625015869324,"100","Haiti","male"
2007,0.5364649027351,1.57181763648987,0.944780024962768,5,0.0552199750372321,24.5196683528642,23.1656928784978,43.1821219997625,45.2370031272588,1.8449272019609,"100","Haiti","male"
2008,0.534643987914007,1.57384526729584,0.94400925205465,5,0.0559907479453502,24.7514940958161,23.3656394286265,43.7031743680332,45.809258099189,1.8507673889041,"100","Haiti","male"
2009,0.533642178637446,1.57378923892975,0.943373869309585,5,0.0566261306904148,26.063165930057,24.5873096898956,46.0745246049977,48.3215609298182,1.85401731545177,"100","Haiti","male"
2010,0.53413548134935,1.57233667373657,0.943423370359078,5,0.0565766296409218,3.41965753097541,3.22618483334663,6.04001221786753,6.33472679088192,1.85244479410633,"100","Haiti","male"
2011,0.535303942206604,1.5703911781311,0.943804661669075,5,0.0561953383309253,29.1157145983158,27.4795471657168,51.3344756110742,53.8262124605695,1.84869968685856,"100","Haiti","male"
2012,0.535664513478789,1.56906938552856,0.943793202603219,5,0.0562067973967815,34.7793931923648,32.8245548856186,61.2781956983572,64.2570680194669,1.84756150471232,"100","Haiti","male"
2013,0.53489274205623,1.56934452056885,0.94336255619531,5,0.0566374438046904,45.6512318402942,43.0656627623246,80.5127072705679,84.4571559553003,1.85005206980535,"100","Haiti","male"
2014,0.533180388271214,1.57169592380524,0.942712861346762,5,0.0572871386532375,58.4709629461276,55.1213287846445,103.38213857297,108.496530034988,1.85556256590047,"100","Haiti","male"
2015,0.531786400945044,1.57372796535492,0.942200469332613,5,0.0577995306673865,72.5566172572079,68.3628788329281,128.553266332948,134.960208537958,1.86006753952618,"100","Haiti","male"
2016,0.530383785102851,1.575798869133,0.941685503171228,5,0.0583144968287718,83.2623589038447,78.4069563395904,147.830605953359,155.252608575224,1.8646193864687,"100","Haiti","male"
1970,0.663506508286599,1.36887587566786,0.973090477825473,5,0.026909522174527,0.682321783565728,0.663960830400703,1.00068472894905,1.02480793758703,1.50194228334836,"105","Haiti","both"
1971,0.662863487829447,1.36961995392139,0.972954530886627,5,0.0270454691133731,0.697683796822775,0.678814611244904,1.02406396446377,1.04887177629937,1.50336267099207,"105","Haiti","both"
1972,0.662274875909666,1.3702967542159,0.972828831760183,5,0.027171168239817,0.76250044718657,0.741782419253128,1.12005218110419,1.14730814787403,1.50466554099384,"105","Haiti","both"
1973,0.662142563231853,1.37042712765609,0.972796399507856,5,0.0272036004921443,0.827537635516725,0.805025632287915,1.21578898108991,1.24541103522192,1.50495999428988,"105","Haiti","both"
1974,0.66222776365792,1.37029743871518,0.972808629228142,5,0.0271913707718584,0.874819210184055,0.851031676681596,1.28510419433457,1.31640436819105,1.50477304666651,"105","Haiti","both"
1975,0.662439904520257,1.37001930292246,0.972847515928629,5,0.0271524840713711,0.951351572867482,0.925520014438924,1.39713807716519,1.4311231457636,1.50430522908585,"105","Haiti","both"
1976,0.662820156545596,1.36954428276813,0.97292153307191,5,0.0270784669280896,1.05054386079397,1.02209674360295,1.54204233759243,1.57945687454616,1.50346590322508,"105","Haiti","both"
1977,0.663080098435103,1.36921093178073,0.972970396714745,5,0.0270296032852548,1.08600113135565,1.05664695160777,1.59354345591354,1.63214330267914,1.50289281986451,"105","Haiti","both"
1978,0.663286433328135,1.36895402004036,0.973010581093996,5,0.0269894189060043,1.13245884382704,1.10189443769718,1.66126485079495,1.70144925362298,1.50243804699613,"105","Haiti","both"
1979,0.663491373177098,1.36869907323341,0.973050485536821,5,0.0269495144631788,1.14282819240093,1.11202952750089,1.67602710819885,1.71651258273887,1.50198655769307,"105","Haiti","both"
1980,0.663554707592486,1.36860720815083,0.9730603309055,5,0.0269396690945004,1.21801798789721,1.18520498635211,1.78614509518331,1.82927739126968,1.50184759949871,"105","Haiti","both"
1981,0.663500367639999,1.36864753863127,0.9730445957065,5,0.0269554042935003,1.24657602990358,1.21297406903494,1.82814377835142,1.87231787479066,1.50196845589553,"105","Haiti","both"
1982,0.663492064421579,1.36862492481298,0.973036741927504,5,0.0269632580724962,1.25587866096087,1.22201608051764,1.84179456853486,1.8863149575625,1.50198822242849,"105","Haiti","both"
1983,0.663440183893779,1.36866555238447,0.97302211738413,5,0.0269778826158699,1.18909287951246,1.1570136713896,1.7439607962831,1.78614130621634,1.50210411397694,"105","Haiti","both"
1984,0.663429096777667,1.36865636630885,0.973015608230573,5,0.026984391769427,1.16644021970204,1.13496453983798,1.71075484230433,1.75214515225927,1.50213026151211,"105","Haiti","both"
1985,0.663384263973576,1.36870209147106,0.973004977664288,5,0.0269950223357125,1.17398158302078,1.14228992396541,1.72191290327459,1.76359165742077,1.50223111071544,"105","Haiti","both"
1986,0.663216036034743,1.36891485643885,0.972972865373823,5,0.0270271346261769,1.17028311077544,1.13865371158977,1.71686697806282,1.75847290581133,1.50260470275961,"105","Haiti","both"
1987,0.663034211669581,1.36917842162448,0.972944480852076,5,0.0270555191479238,1.17402906948021,1.14226510351067,1.72278456134917,1.76457575471952,1.50300857158568,"105","Haiti","both"
1988,0.662871351236401,1.36947163512506,0.97292983882375,5,0.0270701611762503,1.18185329066222,1.14986033159732,1.73466590380256,1.77676393130632,1.50337097281402,"105","Haiti","both"
1989,0.662786776196055,1.36971544354236,0.972939551848519,5,0.0270604481514807,1.15286781625028,1.12167069648313,1.69235527437761,1.73340710177347,1.50356101310158,"105","Haiti","both"
1990,0.662717291911578,1.36998158406892,0.972959989342827,5,0.0270400106571731,1.14084859140312,1.11000003333336,1.6749223943314,1.71551485337318,1.50371825525356,"105","Haiti","both"
1991,0.662704822154405,1.37013787936493,0.972984205737712,5,0.0270157942622882,1.18525714349379,1.15323648035725,1.74019630128564,1.78232848149453,1.50374835644588,"105","Haiti","both"
1992,0.662946985079623,1.37021474752838,0.973103138365073,5,0.0268968616349269,1.32379948343779,1.28819343189938,1.94313189574979,1.9899622394809,1.50322028704313,"105","Haiti","both"
1993,0.663420412627951,1.3700230792183,0.973270728698569,5,0.0267292713014305,1.36934428447214,1.33274270958742,2.0088961452183,2.05700312103037,1.50218111278225,"105","Haiti","both"
1994,0.663789113096596,1.37021347302838,0.973465455831491,5,0.0265345441685091,1.47962954806333,1.44036825246721,2.16991846363351,2.22148476945818,1.50137902582836,"105","Haiti","both"
1995,0.66349619114045,1.37090959043239,0.973471335542003,5,0.0265286644579971,1.77485946997262,1.72777481863362,2.60404632566742,2.66589257532034,1.50203022854619,"105","Haiti","both"
1996,0.663820046634126,1.37095637583571,0.973619585533116,5,0.0263804144668836,2.02401309528848,1.97061879094837,2.96860391749288,3.03869835107568,1.50132346383983,"105","Haiti","both"
1997,0.663250964299293,1.3723627822485,0.973641171992284,5,0.0263588280077157,2.32419216297953,2.26292918149867,3.41187469495713,3.49231266189817,1.50259204790586,"105","Haiti","both"
1998,0.663728024882683,1.37255539738956,0.973883213965448,5,0.0261167860345519,2.49282878102425,2.42772410512946,3.6577092033421,3.74311652552149,1.50155379864618,"105","Haiti","both"
1999,0.66500744282671,1.37167514034997,0.974266232900797,5,0.0257337670992027,2.60274254962101,2.53576417902988,3.8131365391209,3.90086073023826,1.49875012832378,"105","Haiti","both"
2000,0.665336985247372,1.37180089098082,0.97443152648279,5,0.0255684735172101,2.67542245903517,2.60701599074398,3.91833920035979,4.00787514145554,1.49803449840998,"105","Haiti","both"
2001,0.665495895330205,1.3719361484763,0.974525376269071,5,0.0254746237309291,2.71470480179815,2.6455487184318,3.9753043362035,4.06578544226812,1.49768970813145,"105","Haiti","both"
2002,0.665613769070514,1.37217353070519,0.974621017564827,5,0.0253789824351732,3.00970313000835,2.93331992713678,4.40693997546501,4.50683747815544,1.49743588768602,"105","Haiti","both"
2003,0.6661064579668,1.3719395307333,0.974787701191614,5,0.0252122988083862,3.22197894006812,3.14074544427679,4.71508030993047,4.82124112241304,1.49636022211589,"105","Haiti","both"
2004,0.666420482648463,1.3719675980656,0.97492749316373,5,0.0250725068362698,3.00846038180714,2.93303073831764,4.40117135454976,4.49968893346084,1.49567830797158,"105","Haiti","both"
2005,0.666091990120385,1.37182988832678,0.974760668332618,5,0.0252393316673823,3.19306895893722,3.11247803244578,4.67274502412685,4.77805096844363,1.49638201676482,"105","Haiti","both"
2006,0.665856959165183,1.37161399075386,0.974618960068964,5,0.0253810399310361,3.18806974074535,3.10715321535256,4.66639744855734,4.77216735569121,1.4968829868118,"105","Haiti","both"
2007,0.665806421320909,1.37146144989366,0.974568327071012,5,0.0254316729289877,3.23430371680724,3.15204996252839,4.7341837831407,4.8417098510034,1.49698676282106,"105","Haiti","both"
2008,0.665068681692898,1.37135663192407,0.974232054491597,5,0.0257679455084031,3.13258505404652,3.05186477307341,4.58879640115521,4.69443381825835,1.498581439056,"105","Haiti","both"
2009,0.66432995402584,1.37120114469975,0.973885275715223,5,0.0261147242847775,2.97054326742514,2.89296834902033,4.35471610378087,4.45635203660693,1.50018082061794,"105","Haiti","both"
2010,0.664098962564318,1.37100423789768,0.973748626245183,5,0.0262513737548173,0.434617120319469,0.42320782385372,0.637266202343649,0.652220128368478,1.50067748801303,"105","Haiti","both"
2011,0.664392239420454,1.37049878888046,0.973778825583838,5,0.0262211744161621,2.82461089023199,2.75054627542143,4.13994341327754,4.23699448786929,1.5000276684203,"105","Haiti","both"
2012,0.66397987572625,1.37024206652879,0.973552914181308,5,0.0264470858186922,3.01544481336487,2.93569508560428,4.42136153959978,4.52593762239984,1.50091873754089,"105","Haiti","both"
2013,0.663311578106874,1.37021068929857,0.97325941660462,5,0.0267405833953797,3.36474065589966,3.27476552778675,4.93699437168442,5.05509842793087,1.50237386619007,"105","Haiti","both"
2014,0.662927221107274,1.37037755452141,0.973125455415645,5,0.0268745445843552,4.0245475463322,3.91638966386644,5.90772190245103,6.04976569950332,1.50321635658568,"105","Haiti","both"
2015,0.662538379671596,1.37066730999133,0.973012673552092,5,0.0269873264479081,4.5228583591228,4.4007985041075,6.64232992251539,6.80270548839128,1.50407219245987,"105","Haiti","both"
2016,0.662038908000829,1.37114967533433,0.972888408508121,5,0.0271115914918795,4.83633195518546,4.70521129889735,7.10715222630307,7.27953071630647,1.50517598538732,"105","Haiti","both"
1970,0.673542201519012,1.36004912853241,0.975678513218376,5,0.024321486781624,0.616885364058143,0.601881794830426,0.89360665667723,0.912983149680131,1.47998834609096,"105","Haiti","female"
1971,0.672567307949066,1.36117374897003,0.975482936370464,5,0.024517063629536,0.682888936018768,0.66614650452249,0.99045329240555,1.01209573273509,1.48207955840608,"105","Haiti","female"
1972,0.671725273132324,1.36214768886566,0.97531361077746,5,0.0246863892225403,0.816256958649789,0.796106521662953,1.18516684350825,1.21123583897898,1.48389036827637,"105","Haiti","female"
1973,0.671685397624969,1.36219370365143,0.975305551183196,5,0.0246944488168045,0.93411735110852,0.911049837992682,1.35636391860548,1.38620793582943,1.48397622010169,"105","Haiti","female"
1974,0.672025144100189,1.36180067062378,0.975373974470576,5,0.0246260255294239,0.99265064218624,0.968205602129963,1.44072823856367,1.47234410941129,1.48324500769833,"105","Haiti","female"
1975,0.672604858875275,1.36113059520721,0.975490521404548,5,0.0245094785954516,1.13287916227615,1.10511288469711,1.64303434641414,1.67892568858023,1.48199891434756,"105","Haiti","female"
1976,0.673450827598572,1.36015439033508,0.975660201706739,5,0.0243397982932613,1.30570422604992,1.2739236485572,1.89163573100033,1.9326826458127,1.48018410850944,"105","Haiti","female"
1977,0.673978507518768,1.35954654216766,0.97576582225964,5,0.0242341777403603,1.36922863114523,1.33604650113087,1.98232805085949,2.02516345396092,1.47905427033545,"105","Haiti","female"
1978,0.674441754817963,1.35901355743408,0.975858401454062,5,0.0241415985459379,1.44577109331148,1.41086786798744,2.09190468696328,2.13694184936917,1.47806375383712,"105","Haiti","female"
1979,0.674889504909515,1.35849893093109,0.975947747562029,5,0.0240522524379712,1.37279656914922,1.33977771952206,1.9851808477918,2.02776822112015,1.47710758220852,"105","Haiti","female"
1980,0.675037401206382,1.35832917690277,0.975977252680185,5,0.0240227473198152,1.28499476922046,1.25412566457219,1.85786100493232,1.89767001177375,1.4767920128772,"105","Haiti","female"
1981,0.674967695863549,1.35840928554535,0.975963369042046,5,0.0240366309579542,1.17642258785591,1.14814535226102,1.70103748564157,1.7375064404533,1.47694073404353,"105","Haiti","female"
1982,0.674970562433637,1.35840594768524,0.975963931825321,5,0.024036068174679,1.19678399295501,1.16801801130998,1.73047252179212,1.76757170560143,1.47693461477294,"105","Haiti","female"
1983,0.67490178792619,1.35848522186279,0.97595027312561,5,0.02404972687439,1.18414064449109,1.15566238541022,1.71234156744685,1.74907209607405,1.47708137898243,"105","Haiti","female"
1984,0.674867192527282,1.35852599143982,0.975943570394194,5,0.0240564296058061,1.17495398303372,1.14668878525081,1.69913250777034,1.73558942680208,1.47715523489763,"105","Haiti","female"
1985,0.674750286110999,1.35866189002991,0.975920553341155,5,0.0240794466588449,1.16479306237542,1.13674548996136,1.68469063794419,1.72087089014322,1.47740482471088,"105","Haiti","female"
