Sweden, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 21/03/2016
Year    Age        Exposure
1990     30        55058.64
1990     31        55707.23
1990     32        56532.97
1990     33        57177.38
1990     34        57035.64
1990     35        56317.78
1990     36        57059.49
1990     37        58062.29
1990     38        57283.82
1990     39        58701.96
1990     40        61488.11
1990     41        64397.79
1990     42        65490.76
1990     43        66860.79
1990     44        66915.97
1990     45        66029.86
1990     46        63339.38
1990     47        58998.54
1990     48        53529.75
1990     49        47666.31
1990     50        48424.31
1990     51        47651.35
1990     52        45624.51
1990     53        44165.07
1990     54        43012.00
1990     55        41878.86
1991     12        47663.78
1991     13        47334.47
1991     14        48639.82
1991     15        50521.02
1991     16        54014.74
1991     17        55145.11
1991     18        55765.77
1991     19        56502.10
1991     20        56623.46
1991     21        54871.48
1991     22        56623.33
1991     23        59997.75
1991     24        63213.10
1991     25        62906.76
1991     26        64420.84
1991     27        61486.93
1991     28        57980.15
1991     29        56464.82
1991     30        55425.93
1991     31        55381.46
1991     32        55986.27
1991     33        56780.80
1991     34        57410.94
1991     35        57240.17
1991     36        56554.90
1991     37        57197.55
1991     38        58192.56
1991     39        57353.30
1991     40        58783.19
1991     41        61550.91
1991     42        64405.98
1991     43        65485.52
1991     44        66826.96
1991     45        66869.53
1991     46        65970.84
1991     47        63269.65
1991     48        58913.68
1991     49        53455.10
1991     50        47603.12
1991     51        48330.37
1991     52        47568.16
1991     53        45528.60
1991     54        44064.08
1991     55        42903.16
1992     12        49013.33
1992     13        47844.01
1992     14        47472.59
1992     15        48800.17
1992     16        50662.08
1992     17        54214.16
1992     18        55384.36
1992     19        56137.75
1992     20        56838.84
1992     21        57013.03
1992     22        55241.76
1992     23        57051.16
1992     24        60442.71
1992     25        63590.83
1992     26        63251.73
1992     27        64750.31
1992     28        61791.87
1992     29        58306.52
1992     30        56718.84
1992     31        55686.73
1992     32        55631.78
1992     33        56161.95
1992     34        56967.20
1992     35        57563.46
1992     36        57376.62
1992     37        56647.30
1992     38        57273.86
1992     39        58221.03
1992     40        57378.80
1992     41        58777.87
1992     42        61538.50
1992     43        64347.55
1992     44        65427.52
1992     45        66750.35
1992     46        66777.69
1992     47        65879.34
1992     48        63170.03
1992     49        58812.63
1992     50        53351.26
1992     51        47521.03
1992     52        48235.42
1992     53        47453.38
1992     54        45399.67
1992     55        43937.24
1993     12        48534.83
1993     13        49255.46
1993     14        48047.55
1993     15        47664.60
1993     16        49005.09
1993     17        50894.26
1993     18        54513.10
1993     19        55790.48
1993     20        56560.06
1993     21        57301.99
1993     22        57454.10
1993     23        55712.17
1993     24        57538.09
1993     25        60851.80
1993     26        63997.55
1993     27        63618.34
1993     28        65077.65
1993     29        62131.54
1993     30        58612.45
1993     31        57014.41
1993     32        55995.59
1993     33        55882.93
1993     34        56406.99
1993     35        57180.58
1993     36        57733.25
1993     37        57564.80
1993     38        56783.83
1993     39        57370.45
1993     40        58290.17
1993     41        57441.80
1993     42        58814.00
1993     43        61543.58
1993     44        64335.28
1993     45        65366.49
1993     46        66695.41
1993     47        66717.83
1993     48        65769.30
1993     49        63064.73
1993     50        58697.27
1993     51        53259.96
1993     52        47433.73
1993     53        48129.74
1993     54        47328.47
1993     55        45290.87
1994     12        48093.56
1994     13        48920.25
1994     14        49601.80
1994     15        48382.11
1994     16        47999.46
1994     17        49340.63
1994     18        51325.66
1994     19        55087.69
1994     20        56338.88
1994     21        57096.84
1994     22        57890.92
1994     23        58026.44
1994     24        56268.81
1994     25        58139.17
1994     26        61428.64
1994     27        64505.73
1994     28        64127.06
1994     29        65565.67
1994     30        62668.58
1994     31        59066.49
1994     32        57493.85
1994     33        56417.19
1994     34        56297.11
1994     35        56812.26
1994     36        57489.94
1994     37        58056.70
1994     38        57846.06
1994     39        57020.07
1994     40        57582.88
1994     41        58470.26
1994     42        57566.48
1994     43        58907.09
1994     44        61631.96
1994     45        64367.42
1994     46        65379.54
1994     47        66701.02
1994     48        66646.03
1994     49        65707.97
1994     50        62993.15
1994     51        58622.13
1994     52        53190.30
1994     53        47397.80
1994     54        48067.32
1994     55        47260.56
1995     12        47790.63
1995     13        48347.77
1995     14        49171.51
1995     15        49851.58
1995     16        48616.51
1995     17        48268.01
1995     18        49686.85
1995     19        51826.90
1995     20        55533.10
1995     21        56731.03
1995     22        57564.83
1995     23        58305.87
1995     24        58452.81
1995     25        56714.09
1995     26        58574.19
1995     27        61811.36
1995     28        64850.86
1995     29        64463.14
1995     30        65903.07
1995     31        62946.79
1995     32        59366.62
1995     33        57752.64
1995     34        56671.06
1995     35        56547.22
1995     36        56994.20
1995     37        57661.65
1995     38        58217.27
1995     39        57996.98
1995     40        57144.83
1995     41        57684.29
1995     42        58533.15
1995     43        57624.22
1995     44        58954.42
1995     45        61653.00
1995     46        64341.54
1995     47        65359.66
1995     48        66634.55
1995     49        66589.77
1995     50        65625.82
1995     51        62890.61
1995     52        58529.00
1995     53        53118.38
1995     54        47329.39
1995     55        48009.28
1996     12        48148.66
1996     13        47840.44
1996     14        48405.12
1996     15        49250.07
1996     16        49935.47
1996     17        48725.50
1996     18        48438.73
1996     19        49974.30
1996     20        52089.29
1996     21        55765.53
1996     22        56998.32
1996     23        57769.04
1996     24        58507.55
1996     25        58653.75
1996     26        56892.16
1996     27        58736.32
1996     28        61879.20
1996     29        64914.49
1996     30        64448.38
1996     31        65938.25
1996     32        62953.47
1996     33        59403.06
1996     34        57750.81
1996     35        56652.92
1996     36        56513.91
1996     37        56986.01
1996     38        57650.94
1996     39        58192.46
1996     40        57972.31
1996     41        57138.12
1996     42        57642.44
1996     43        58494.65
1996     44        57568.05
1996     45        58884.55
1996     46        61553.65
1996     47        64253.80
1996     48        65250.66
1996     49        66534.70
1996     50        66433.38
1996     51        65474.52
1996     52        62739.79
1996     53        58370.66
1996     54        52971.18
1996     55        47217.00
1997     12        49909.38
1997     13        48213.08
1997     14        47897.79
1997     15        48491.58
1997     16        49339.56
1997     17        50029.25
1997     18        48904.91
1997     19        48627.94
1997     20        50172.90
1997     21        52302.28
1997     22        55943.71
1997     23        57138.70
1997     24        57944.39
1997     25        58695.77
1997     26        58802.45
1997     27        57010.63
1997     28        58821.36
1997     29        61940.24
1997     30        64910.76
1997     31        64501.28
1997     32        65930.19
1997     33        63002.05
1997     34        59379.28
1997     35        57765.96
1997     36        56653.10
1997     37        56497.87
1997     38        56953.52
1997     39        57605.12
1997     40        58172.78
1997     41        57935.23
1997     42        57090.90
1997     43        57587.78
1997     44        58430.17
1997     45        57493.14
1997     46        58776.08
1997     47        61451.12
1997     48        64137.77
1997     49        65126.57
1997     50        66374.67
1997     51        66272.11
1997     52        65281.31
1997     53        62543.68
1997     54        58193.47
1997     55        52780.07
1998     12        51832.19
1998     13        50027.71
1998     14        48318.59
1998     15        48030.73
1998     16        48615.47
1998     17        49463.34
1998     18        50287.49
1998     19        49034.39
1998     20        48828.80
1998     21        50385.94
1998     22        52469.68
1998     23        56119.14
1998     24        57389.01
1998     25        58147.20
1998     26        58905.27
1998     27        58946.15
1998     28        57156.93
1998     29        58986.28
1998     30        62056.58
1998     31        65009.63
1998     32        64566.66
1998     33        65988.69
1998     34        63049.81
1998     35        59444.59
1998     36        57823.14
1998     37        56629.89
1998     38        56527.67
1998     39        56982.07
1998     40        57580.64
1998     41        58167.68
1998     42        57896.81
1998     43        57062.87
1998     44        57571.36
1998     45        58375.47
1998     46        57417.30
1998     47        58722.86
1998     48        61352.49
1998     49        64015.20
1998     50        65010.77
1998     51        66225.41
1998     52        66096.78
1998     53        65094.20
1998     54        62361.13
1998     55        57990.29
1999     12        53331.20
1999     13        51963.57
1999     14        50156.59
1999     15        48446.70
1999     16        48170.40
1999     17        48769.25
1999     18        49736.35
1999     19        50387.68
1999     20        49332.68
1999     21        49086.18
1999     22        50661.23
1999     23        52766.69
1999     24        56434.73
1999     25        57649.32
1999     26        58454.90
1999     27        59106.66
1999     28        59151.59
1999     29        57358.79
1999     30        59160.01
1999     31        62193.50
1999     32        65150.36
1999     33        64654.60
1999     34        66089.86
1999     35        63127.84
1999     36        59520.82
1999     37        57869.01
1999     38        56683.94
1999     39        56588.15
1999     40        56977.62
1999     41        57608.16
1999     42        58154.81
1999     43        57897.27
1999     44        57053.09
1999     45        57521.81
1999     46        58329.51
1999     47        57381.80
1999     48        58653.08
1999     49        61265.01
1999     50        63896.26
1999     51        64884.03
1999     52        66075.81
1999     53        65917.36
1999     54        64932.31
1999     55        62165.60
2000     12        55683.40
2000     13        53501.35
2000     14        52100.68
2000     15        50298.27
2000     16        48610.48
2000     17        48343.78
2000     18        49038.12
2000     19        49863.54
2000     20        50795.06
2000     21        49682.67
2000     22        49496.74
2000     23        51112.19
2000     24        53159.02
2000     25        56832.07
2000     26        58058.88
2000     27        58777.58
2000     28        59429.75
2000     29        59378.75
2000     30        57613.08
2000     31        59392.93
2000     32        62375.57
2000     33        65355.57
2000     34        64795.31
2000     35        66247.14
2000     36        63235.49
2000     37        59663.11
2000     38        57914.74
2000     39        56740.12
2000     40        56672.74
2000     41        57023.27
2000     42        57660.35
2000     43        58164.63
2000     44        57899.24
2000     45        57051.48
2000     46        57516.26
2000     47        58292.97
2000     48        57355.22
2000     49        58604.53
2000     50        61158.59
2000     51        63765.71
2000     52        64742.13
2000     53        65937.19
2000     54        65767.00
2000     55        64727.20
2001     12        57982.39
2001     13        55922.21
2001     14        53686.10
2001     15        52290.69
2001     16        50517.66
2001     17        48810.06
2001     18        48632.90
2001     19        49252.64
2001     20        50312.93
2001     21        51206.66
2001     22        50172.38
2001     23        50054.20
2001     24        51645.81
2001     25        53642.89
2001     26        57333.33
2001     27        58482.43
2001     28        59190.15
2001     29        59739.11
2001     30        59748.44
2001     31        57965.07
2001     32        59645.05
2001     33        62660.99
2001     34        65554.46
2001     35        65022.23
2001     36        66421.03
2001     37        63437.28
2001     38        59775.14
2001     39        58028.46
2001     40        56893.60
2001     41        56779.96
2001     42        57127.84
2001     43        57709.65
2001     44        58211.39
2001     45        57924.82
2001     46        57091.34
2001     47        57521.31
2001     48        58274.48
2001     49        57313.41
2001     50        58531.77
2001     51        61045.95
2001     52        63647.37
2001     53        64620.62
2001     54        65786.68
2001     55        65581.45
2002     12        61197.04
2002     13        58213.64
2002     14        56144.34
2002     15        53905.73
2002     16        52534.09
2002     17        50754.98
2002     18        49110.43
2002     19        48909.92
2002     20        49681.54
2002     21        50776.95
2002     22        51696.70
2002     23        50743.18
2002     24        50664.61
2002     25        52174.80
2002     26        54180.42
2002     27        57790.37
2002     28        58920.75
2002     29        59556.19
2002     30        60138.77
2002     31        60134.97
2002     32        58258.43
2002     33        59950.91
2002     34        62888.53
2002     35        65790.30
2002     36        65248.16
2002     37        66641.42
2002     38        63612.63
2002     39        59908.41
2002     40        58166.68
2002     41        57020.34
2002     42        56910.22
2002     43        57209.67
2002     44        57774.97
2002     45        58271.68
2002     46        57983.36
2002     47        57123.56
2002     48        57511.03
2002     49        58237.53
2002     50        57263.29
2002     51        58467.72
2002     52        60972.11
2002     53        63530.19
2002     54        64491.07
2002     55        65641.85
2003     12        62768.23
2003     13        61409.59
2003     14        58420.22
2003     15        56364.04
2003     16        54133.68
2003     17        52770.03
2003     18        51084.51
2003     19        49432.80
2003     20        49418.55
2003     21        50167.52
2003     22        51227.47
2003     23        52273.82
2003     24        51336.09
2003     25        51259.53
2003     26        52681.16
2003     27        54647.88
2003     28        58214.85
2003     29        59277.02
2003     30        59977.87
2003     31        60503.63
2003     32        60455.35
2003     33        58565.79
2003     34        60253.23
2003     35        63126.34
2003     36        66018.88
2003     37        65442.86
2003     38        66829.40
2003     39        63728.60
2003     40        60035.72
2003     41        58305.99
2003     42        57135.52
2003     43        56976.49
2003     44        57278.65
2003     45        57854.81
2003     46        58313.19
2003     47        58003.75
2003     48        57117.53
2003     49        57492.79
2003     50        58198.20
2003     51        57204.22
2003     52        58400.44
2003     53        60879.88
2003     54        63404.76
2003     55        64347.73
2004     12        61796.26
2004     13        62950.55
2004     14        61598.40
2004     15        58608.21
2004     16        56587.56
2004     17        54351.45
2004     18        53095.25
2004     19        51436.65
2004     20        49930.69
2004     21        49886.91
2004     22        50685.09
2004     23        51859.39
2004     24        52879.24
2004     25        51981.46
2004     26        51779.57
2004     27        53159.14
2004     28        55043.00
2004     29        58566.39
2004     30        59665.51
2004     31        60314.36
2004     32        60820.98
2004     33        60687.76
2004     34        58814.56
2004     35        60468.00
2004     36        63325.01
2004     37        66203.49
2004     38        65571.51
2004     39        66931.04
2004     40        63844.30
2004     41        60169.17
2004     42        58367.20
2004     43        57201.10
2004     44        57039.88
2004     45        57321.40
2004     46        57878.86
2004     47        58312.19
2004     48        57973.58
2004     49        57087.51
2004     50        57437.84
2004     51        58121.35
2004     52        57127.65
2004     53        58313.39
2004     54        60757.60
2004     55        63244.29
2005     12        59738.85
2005     13        61949.20
2005     14        63123.66
2005     15        61777.59
2005     16        58815.95
2005     17        56794.11
2005     18        54626.56
2005     19        53428.77
2005     20        51847.92
2005     21        50371.78
2005     22        50459.70
2005     23        51343.90
2005     24        52515.93
2005     25        53545.84
2005     26        52566.47
2005     27        52273.91
2005     28        53606.55
2005     29        55440.14
2005     30        58948.41
2005     31        59946.51
2005     32        60581.42
2005     33        61070.75
2005     34        60911.14
2005     35        59031.77
2005     36        60650.04
2005     37        63495.39
2005     38        66302.56
2005     39        65692.72
2005     40        67049.10
2005     41        63928.88
2005     42        60211.88
2005     43        58449.22
2005     44        57251.20
2005     45        57088.84
2005     46        57329.41
2005     47        57894.83
2005     48        58290.58
2005     49        57934.90
2005     50        57023.75
2005     51        57357.50
2005     52        58029.26
2005     53        57040.01
2005     54        58175.74
2005     55        60590.93
2006     12        57641.73
2006     13        60010.74
2006     14        62214.13
2006     15        63381.35
2006     16        62066.08
2006     17        59104.38
2006     18        57143.33
2006     19        55049.82
2006     20        53955.62
2006     21        52428.85
2006     22        51111.35
2006     23        51274.17
2006     24        52164.44
2006     25        53332.22
2006     26        54307.63
2006     27        53127.09
2006     28        52864.19
2006     29        54156.03
2006     30        55924.40
2006     31        59347.46
2006     32        60303.18
2006     33        61000.11
2006     34        61429.47
2006     35        61231.83
2006     36        59341.06
2006     37        60930.85
2006     38        63700.97
2006     39        66532.22
2006     40        65875.17
2006     41        67184.99
2006     42        64049.40
2006     43        60393.95
2006     44        58573.00
2006     45        57358.89
2006     46        57159.15
2006     47        57409.50
2006     48        57927.95
2006     49        58290.81
2006     50        57912.50
2006     51        56977.07
2006     52        57264.01
2006     53        57960.67
2006     54        56887.29
2006     55        58059.74
2007     12        54423.86
2007     13        57972.29
2007     14        60364.17
2007     15        62533.88
2007     16        63754.40
2007     17        62438.71
2007     18        59592.85
2007     19        57718.80
2007     20        55685.13
2007     21        54629.45
2007     22        53291.70
2007     23        52122.80
2007     24        52293.77
2007     25        53152.50
2007     26        54245.50
2007     27        55015.76
2007     28        53834.17
2007     29        53501.39
2007     30        54744.25
2007     31        56508.41
2007     32        59859.31
2007     33        60828.37
2007     34        61461.65
2007     35        61854.18
2007     36        61660.57
2007     37        59721.24
2007     38        61243.88
2007     39        63990.34
2007     40        66764.17
2007     41        66089.62
2007     42        67403.43
2007     43        64269.08
2007     44        60576.84
2007     45        58734.15
2007     46        57503.35
2007     47        57273.68
2007     48        57497.69
2007     49        57982.25
2007     50        58293.96
2007     51        57929.24
2007     52        56939.22
2007     53        57218.73
2007     54        57856.29
2007     55        56827.93
2008     12        50363.88
2008     13        54753.90
2008     14        58345.16
2008     15        60716.48
2008     16        62918.60
2008     17        64175.99
2008     18        62968.26
2008     19        60158.78
2008     20        58310.24
2008     21        56300.82
2008     22        55557.12
2008     23        54388.31
2008     24        53272.83
2008     25        53333.32
2008     26        54103.45
2008     27        55056.50
2008     28        55854.85
2008     29        54512.63
2008     30        54199.71
2008     31        55459.83
2008     32        57096.65
2008     33        60466.90
2008     34        61399.65
2008     35        61961.31
2008     36        62360.91
2008     37        62059.81
2008     38        60094.89
2008     39        61569.35
2008     40        64263.60
2008     41        67040.87
2008     42        66345.85
2008     43        67608.04
2008     44        64437.61
2008     45        60768.36
2008     46        58908.83
2008     47        57624.77
2008     48        57402.78
2008     49        57574.24
2008     50        58002.07
2008     51        58328.21
2008     52        57913.01
2008     53        56897.12
2008     54        57158.09
2008     55        57788.11
2009     12        48242.49
2009     13        50754.26
2009     14        55165.80
2009     15        58753.08
2009     16        61176.51
2009     17        63409.81
2009     18        64765.96
2009     19        63573.06
2009     20        60786.92
2009     21        59045.87
2009     22        57343.54
2009     23        56806.02
2009     24        55670.66
2009     25        54418.09
2009     26        54392.40
2009     27        55052.43
2009     28        55894.65
2009     29        56740.58
2009     30        55337.93
2009     31        54993.39
2009     32        56150.26
2009     33        57746.50
2009     34        61108.38
2009     35        61959.57
2009     36        62496.41
2009     37        62790.61
2009     38        62488.17
2009     39        60503.81
2009     40        61933.59
2009     41        64615.11
2009     42        67370.44
2009     43        66600.15
2009     44        67855.84
2009     45        64650.96
2009     46        60943.60
2009     47        59054.83
2009     48        57761.24
2009     49        57492.68
2009     50        57645.06
2009     51        58043.56
2009     52        58327.85
2009     53        57875.97
2009     54        56841.97
2009     55        57083.64
2010     12        46486.91
2010     13        48591.31
2010     14        51107.86
2010     15        55524.96
2010     16        59188.99
2010     17        61628.94
2010     18        64008.48
2010     19        65361.75
2010     20        64201.62
2010     21        61537.67
2010     22        60075.57
2010     23        58634.71
2010     24        58090.92
2010     25        56837.97
2010     26        55524.93
2010     27        55390.99
2010     28        55873.10
2010     29        56770.98
2010     30        57528.71
2010     31        56040.86
2010     32        55627.27
2010     33        56666.75
2010     34        58275.75
2010     35        61621.38
2010     36        62387.96
2010     37        62867.58
2010     38        63166.30
2010     39        62874.06
2010     40        60850.67
2010     41        62211.42
2010     42        64923.82
2010     43        67603.61
2010     44        66809.60
2010     45        68024.96
2010     46        64801.94
2010     47        61063.28
2010     48        59154.35
2010     49        57834.76
2010     50        57545.40
2010     51        57671.19
2010     52        58034.17
2010     53        58282.17
2010     54        57814.22
2010     55        56784.48
2011     12        46510.87
2011     13        46785.73
2011     14        48861.56
2011     15        51439.85
2011     16        55914.93
2011     17        59590.55
2011     18        62136.46
2011     19        64471.00
2011     20        65853.82
2011     21        64741.51
2011     22        62373.01
2011     23        61111.82
2011     24        59710.53
2011     25        59031.24
2011     26        57784.49
2011     27        56332.97
2011     28        56188.83
2011     29        56617.11
2011     30        57438.64
2011     31        58123.24
2011     32        56582.14
2011     33        56050.90
2011     34        57150.48
2011     35        58705.76
2011     36        62017.50
2011     37        62744.59
2011     38        63221.54
2011     39        63462.30
2011     40        63154.68
2011     41        61077.22
2011     42        62484.74
2011     43        65123.06
2011     44        67752.87
2011     45        66966.30
2011     46        68166.43
2011     47        64874.84
2011     48        61136.93
2011     49        59233.56
2011     50        57846.13
2011     51        57559.92
2011     52        57646.08
2011     53        58003.73
2011     54        58209.12
2011     55        57758.06
2012     12        47060.08
2012     13        46851.28
2012     14        47104.74
2012     15        49225.15
2012     16        51884.17
2012     17        56372.40
2012     18        60110.99
2012     19        62600.20
2012     20        64986.50
2012     21        66385.14
2012     22        65549.45
2012     23        63358.87
2012     24        62137.56
2012     25        60641.18
2012     26        59924.93
2012     27        58530.61
2012     28        57061.89
2012     29        56931.99
2012     30        57328.28
2012     31        58029.47
2012     32        58695.44
2012     33        57114.37
2012     34        56592.82
2012     35        57588.35
2012     36        59139.63
2012     37        62401.07
2012     38        63143.45
2012     39        63538.58
2012     40        63757.36
2012     41        63434.44
2012     42        61343.16
2012     43        62713.93
2012     44        65309.96
2012     45        67929.11
2012     46        67096.54
2012     47        68249.86
2012     48        64934.93
2012     49        61231.64
2012     50        59235.93
2012     51        57875.57
2012     52        57566.45
2012     53        57630.38
2012     54        57946.12
2012     55        58145.07
2013     12        48484.71
2013     13        47558.26
2013     14        47361.29
2013     15        47632.92
2013     16        49859.44
2013     17        52500.81
2013     18        57015.49
2013     19        60672.26
2013     20        63234.37
2013     21        65626.61
2013     22        67278.94
2013     23        66628.07
2013     24        64476.91
2013     25        63229.40
2013     26        61617.63
2013     27        60819.28
2013     28        59274.57
2013     29        57873.47
2013     30        57671.18
2013     31        57949.79
2013     32        58628.56
2013     33        59354.82
2013     34        57663.98
2013     35        57099.49
2013     36        58063.01
2013     37        59540.05
2013     38        62838.91
2013     39        63524.26
2013     40        63871.17
2013     41        64088.37
2013     42        63711.74
2013     43        61630.19
2013     44        62943.99
2013     45        65527.53
2013     46        68082.94
2013     47        67227.56
2013     48        68345.97
2013     49        65033.57
2013     50        61281.00
2013     51        59263.97
2013     52        57904.22
2013     53        57562.99
2013     54        57579.00
2013     55        57893.91
2014     12        49864.08
2014     13        49076.77
2014     14        48163.27
2014     15        48001.69
2014     16        48381.44
2014     17        50567.61
2014     18        53213.26
2014     19        57690.90
2014     20        61424.28
2014     21        63888.59
2014     22        66535.74
2014     23        68358.99
2014     24        67862.59
2014     25        65616.47
2014     26        64316.27
2014     27        62597.61
2014     28        61677.30
2014     29        60177.58
2014     30        58664.60
2014     31        58390.77
2014     32        58619.23
2014     33        59342.44
2014     34        59975.18
2014     35        58228.07
2014     36        57635.55
2014     37        58569.75
2014     38        60002.78
2014     39        63275.50
2014     40        63896.74
2014     41        64232.63
2014     42        64427.63
2014     43        64032.55
2014     44        61890.88
2014     45        63202.00
2014     46        65721.05
2014     47        68235.89
2014     48        67341.16
2014     49        68478.53
2014     50        65152.14
2014     51        61335.11
2014     52        59286.67
2014     53        57938.32
2014     54        57525.74
2014     55        57550.80
