Sweden, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 21/03/2016
Cohort  Age       Exposure
1961     44       57496.00
1961     45       57644.00
1961     46       57789.00
1961     47       57926.00
1961     48       58047.00
1961     49       58090.00
1961     50       58097.00
1961     51       58125.00
1961     52       58159.00
1961     53              .
1961     54              .
1961     55              .
1962     12       52608.00
1962     13       52701.00
1962     14       52762.00
1962     15       52828.00
1962     16       52931.00
1962     17       53128.00
1962     18       53485.00
1962     19       53836.00
1962     20       54020.00
1962     21       54148.00
1962     22       54339.00
1962     23       54602.00
1962     24       54881.00
1962     25       55263.00
1962     26       55692.00
1962     27       56287.00
1962     28       56825.00
1962     29       57177.00
1962     30       57371.00
1962     31       57747.00
1962     32       58324.00
1962     33       58359.00
1962     34       58347.00
1962     35       58413.00
1962     36       58457.00
1962     37       58559.00
1962     38       58625.00
1962     39       58771.00
1962     40       58893.00
1962     41       59050.00
1962     42       59099.00
1962     43       59193.00
1962     44       59397.00
1962     45       59570.00
1962     46       59772.00
1962     47       59926.00
1962     48       60005.00
1962     49       60118.00
1962     50       60116.00
1962     51       60144.00
1962     52              .
1962     53              .
1962     54              .
1962     55              .
1963     12       55191.00
1963     13       55273.00
1963     14       55384.00
1963     15       55396.00
1963     16       55481.00
1963     17       55648.00
1963     18       55804.00
1963     19       56022.00
1963     20       56184.00
1963     21       56411.00
1963     22       56667.00
1963     23       57015.00
1963     24       57367.00
1963     25       57839.00
1963     26       58419.00
1963     27       58990.00
1963     28       59382.00
1963     29       59686.00
1963     30       60099.00
1963     31       60629.00
1963     32       60670.00
1963     33       60708.00
1963     34       60673.00
1963     35       60738.00
1963     36       60845.00
1963     37       61026.00
1963     38       61182.00
1963     39       61304.00
1963     40       61437.00
1963     41       61549.00
1963     42       61586.00
1963     43       61852.00
1963     44       62016.00
1963     45       62226.00
1963     46       62377.00
1963     47       62465.00
1963     48       62534.00
1963     49       62612.00
1963     50       62710.00
1963     51              .
1963     52              .
1963     53              .
1963     54              .
1963     55              .
1964     12       60309.00
1964     13       60403.00
1964     14       60408.00
1964     15       60427.00
1964     16       60538.00
1964     17       60614.00
1964     18       60777.00
1964     19       60939.00
1964     20       61212.00
1964     21       61495.00
1964     22       61847.00
1964     23       62206.00
1964     24       62687.00
1964     25       63388.00
1964     26       63942.00
1964     27       64288.00
1964     28       64512.00
1964     29       64888.00
1964     30       65547.00
1964     31       65587.00
1964     32       65561.00
1964     33       65620.00
1964     34       65747.00
1964     35       65838.00
1964     36       65947.00
1964     37       66170.00
1964     38       66365.00
1964     39       66476.00
1964     40       66576.00
1964     41       66635.00
1964     42       66836.00
1964     43       67013.00
1964     44       67187.00
1964     45       67405.00
1964     46       67557.00
1964     47       67616.00
1964     48       67668.00
1964     49       67787.00
1964     50              .
1964     51              .
1964     52              .
1964     53              .
1964     54              .
1964     55              .
1965     12       60140.00
1965     13       60164.00
1965     14       60188.00
1965     15       60200.00
1965     16       60252.00
1965     17       60314.00
1965     18       60396.00
1965     19       60626.00
1965     20       60883.00
1965     21       61221.00
1965     22       61531.00
1965     23       62000.00
1965     24       62764.00
1965     25       63350.00
1965     26       63724.00
1965     27       64032.00
1965     28       64451.00
1965     29       65036.00
1965     30       65064.00
1965     31       65094.00
1965     32       65103.00
1965     33       65160.00
1965     34       65235.00
1965     35       65452.00
1965     36       65684.00
1965     37       65898.00
1965     38       66076.00
1965     39       66167.00
1965     40       66300.00
1965     41       66506.00
1965     42       66737.00
1965     43       66964.00
1965     44       67277.00
1965     45       67397.00
1965     46       67526.00
1965     47       67631.00
1965     48       67767.00
1965     49              .
1965     50              .
1965     51              .
1965     52              .
1965     53              .
1965     54              .
1965     55              .
1966     12       59883.00
1966     13       59907.00
1966     14       59959.00
1966     15       59960.00
1966     16       60004.00
1966     17       60080.00
1966     18       60193.00
1966     19       60455.00
1966     20       60756.00
1966     21       61102.00
1966     22       61550.00
1966     23       62247.00
1966     24       62836.00
1966     25       63262.00
1966     26       63584.00
1966     27       64010.00
1966     28       64609.00
1966     29       64716.00
1966     30       64661.00
1966     31       64736.00
1966     32       64855.00
1966     33       64973.00
1966     34       65177.00
1966     35       65416.00
1966     36       65639.00
1966     37       65818.00
1966     38       65902.00
1966     39       66053.00
1966     40       66284.00
1966     41       66509.00
1966     42       66792.00
1966     43       67075.00
1966     44       67190.00
1966     45       67383.00
1966     46       67516.00
1966     47       67673.00
1966     48              .
1966     49              .
1966     50              .
1966     51              .
1966     52              .
1966     53              .
1966     54              .
1966     55              .
1967     12       59191.00
1967     13       59201.00
1967     14       59181.00
1967     15       59196.00
1967     16       59200.00
1967     17       59275.00
1967     18       59421.00
1967     19       59770.00
1967     20       60123.00
1967     21       60539.00
1967     22       61228.00
1967     23       61818.00
1967     24       62249.00
1967     25       62574.00
1967     26       63051.00
1967     27       63625.00
1967     28       63727.00
1967     29       63749.00
1967     30       63793.00
1967     31       63912.00
1967     32       64070.00
1967     33       64352.00
1967     34       64542.00
1967     35       64770.00
1967     36       64999.00
1967     37       65185.00
1967     38       65296.00
1967     39       65594.00
1967     40       65822.00
1967     41       66141.00
1967     42       66507.00
1967     43       66689.00
1967     44       66867.00
1967     45       67024.00
1967     46       67194.00
1967     47              .
1967     48              .
1967     49              .
1967     50              .
1967     51              .
1967     52              .
1967     53              .
1967     54              .
1967     55              .
1968     12       55735.00
1968     13       55716.00
1968     14       55674.00
1968     15       55691.00
1968     16       55719.00
1968     17       55802.00
1968     18       55999.00
1968     19       56386.00
1968     20       56864.00
1968     21       57567.00
1968     22       58182.00
1968     23       58645.00
1968     24       59105.00
1968     25       59593.00
1968     26       60264.00
1968     27       60474.00
1968     28       60511.00
1968     29       60608.00
1968     30       60791.00
1968     31       60945.00
1968     32       61150.00
1968     33       61440.00
1968     34       61703.00
1968     35       61951.00
1968     36       62123.00
1968     37       62280.00
1968     38       62573.00
1968     39       62856.00
1968     40       63172.00
1968     41       63555.00
1968     42       63813.00
1968     43       64029.00
1968     44       64225.00
1968     45       64499.00
1968     46              .
1968     47              .
1968     48              .
1968     49              .
1968     50              .
1968     51              .
1968     52              .
1968     53              .
1968     54              .
1968     55              .
1969     12       52581.00
1969     13       52572.00
1969     14       52558.00
1969     15       52611.00
1969     16       52650.00
1969     17       52758.00
1969     18       52985.00
1969     19       53393.00
1969     20       54131.00
1969     21       54691.00
1969     22       55119.00
1969     23       55514.00
1969     24       56025.00
1969     25       56729.00
1969     26       56947.00
1969     27       57065.00
1969     28       57194.00
1969     29       57421.00
1969     30       57586.00
1969     31       57891.00
1969     32       58186.00
1969     33       58506.00
1969     34       58844.00
1969     35       59028.00
1969     36       59219.00
1969     37       59613.00
1969     38       59944.00
1969     39       60308.00
1969     40       60716.00
1969     41       60897.00
1969     42       61184.00
1969     43       61425.00
1969     44       61686.00
1969     45              .
1969     46              .
1969     47              .
1969     48              .
1969     49              .
1969     50              .
1969     51              .
1969     52              .
1969     53              .
1969     54              .
1969     55              .
1970     12       53716.00
1970     13       53735.00
1970     14       53795.00
1970     15       53820.00
1970     16       53918.00
1970     17       54034.00
1970     18       54316.00
1970     19       55004.00
1970     20       55639.00
1970     21       56008.00
1970     22       56331.00
1970     23       56880.00
1970     24       57489.00
1970     25       57701.00
1970     26       57845.00
1970     27       57966.00
1970     28       58131.00
1970     29       58313.00
1970     30       58655.00
1970     31       59057.00
1970     32       59354.00
1970     33       59655.00
1970     34       59825.00
1970     35       60077.00
1970     36       60502.00
1970     37       60876.00
1970     38       61296.00
1970     39       61754.00
1970     40       62050.00
1970     41       62323.00
1970     42       62574.00
1970     43       62909.00
1970     44              .
1970     45              .
1970     46              .
1970     47              .
1970     48              .
1970     49              .
1970     50              .
1970     51              .
1970     52              .
1970     53              .
1970     54              .
1970     55              .
1971     12       55470.00
1971     13       55502.00
1971     14       55530.00
1971     15       55583.00
1971     16       55702.00
1971     17       55855.00
1971     18       56286.00
1971     19       56824.00
1971     20       57122.00
1971     21       57528.00
1971     22       58077.00
1971     23       58667.00
1971     24       58918.00
1971     25       59107.00
1971     26       59259.00
1971     27       59423.00
1971     28       59665.00
1971     29       59933.00
1971     30       60326.00
1971     31       60695.00
1971     32       61035.00
1971     33       61201.00
1971     34       61473.00
1971     35       61856.00
1971     36       62285.00
1971     37       62705.00
1971     38       63138.00
1971     39       63453.00
1971     40       63717.00
1971     41       64001.00
1971     42       64301.00
1971     43              .
1971     44              .
1971     45              .
1971     46              .
1971     47              .
1971     48              .
1971     49              .
1971     50              .
1971     51              .
1971     52              .
1971     53              .
1971     54              .
1971     55              .
1972     12       54940.00
1972     13       55005.00
1972     14       55093.00
1972     15       55203.00
1972     16       55344.00
1972     17       55616.00
1972     18       55955.00
1972     19       56357.00
1972     20       56731.00
1972     21       57249.00
1972     22       57877.00
1972     23       58129.00
1972     24       58285.00
1972     25       58473.00
1972     26       58737.00
1972     27       58974.00
1972     28       59374.00
1972     29       59723.00
1972     30       60130.00
1972     31       60492.00
1972     32       60789.00
1972     33       61118.00
1972     34       61559.00
1972     35       62024.00
1972     36       62605.00
1972     37       63045.00
1972     38       63368.00
1972     39       63647.00
1972     40       63972.00
1972     41       64348.00
1972     42              .
1972     43              .
1972     44              .
1972     45              .
1972     46              .
1972     47              .
1972     48              .
1972     49              .
1972     50              .
1972     51              .
1972     52              .
1972     53              .
1972     54              .
1972     55              .
1973     12       54135.00
1973     13       54208.00
1973     14       54353.00
1973     15       54502.00
1973     16       54730.00
1973     17       54908.00
1973     18       55143.00
1973     19       55484.00
1973     20       55948.00
1973     21       56498.00
1973     22       56813.00
1973     23       56971.00
1973     24       57163.00
1973     25       57378.00
1973     26       57724.00
1973     27       58124.00
1973     28       58545.00
1973     29       58924.00
1973     30       59356.00
1973     31       59666.00
1973     32       59903.00
1973     33       60402.00
1973     34       60879.00
1973     35       61407.00
1973     36       61895.00
1973     37       62199.00
1973     38       62579.00
1973     39       62929.00
1973     40       63266.00
1973     41              .
1973     42              .
1973     43              .
1973     44              .
1973     45              .
1973     46              .
1973     47              .
1973     48              .
1973     49              .
1973     50              .
1973     51              .
1973     52              .
1973     53              .
1973     54              .
1973     55              .
1974     12       54448.00
1974     13       54573.00
1974     14       54725.00
1974     15       54947.00
1974     16       55127.00
1974     17       55324.00
1974     18       55567.00
1974     19       56033.00
1974     20       56659.00
1974     21       56905.00
1974     22       57128.00
1974     23       57252.00
1974     24       57556.00
1974     25       57858.00
1974     26       58326.00
1974     27       58771.00
1974     28       59225.00
1974     29       59560.00
1974     30       59908.00
1974     31       60162.00
1974     32       60629.00
1974     33       61178.00
1974     34       61836.00
1974     35       62425.00
1974     36       62798.00
1974     37       63203.00
1974     38       63619.00
1974     39       64028.00
1974     40              .
1974     41              .
1974     42              .
1974     43              .
1974     44              .
1974     45              .
1974     46              .
1974     47              .
1974     48              .
1974     49              .
1974     50              .
1974     51              .
1974     52              .
1974     53              .
1974     54              .
1974     55              .
1975     12       51604.00
1975     13       51743.00
1975     14       51972.00
1975     15       52132.00
1975     16       52292.00
1975     17       52491.00
1975     18       52837.00
1975     19       53503.00
1975     20       53778.00
1975     21       53995.00
1975     22       54130.00
1975     23       54350.00
1975     24       54672.00
1975     25       55151.00
1975     26       55676.00
1975     27       56138.00
1975     28       56530.00
1975     29       56892.00
1975     30       57300.00
1975     31       57826.00
1975     32       58372.00
1975     33       59025.00
1975     34       59643.00
1975     35       60080.00
1975     36       60492.00
1975     37       60851.00
1975     38       61303.00
1975     39              .
1975     40              .
1975     41              .
1975     42              .
1975     43              .
1975     44              .
1975     45              .
1975     46              .
1975     47              .
1975     48              .
1975     49              .
1975     50              .
1975     51              .
1975     52              .
1975     53              .
1975     54              .
1975     55              .
1976     12       48909.00
1976     13       49111.00
1976     14       49266.00
1976     15       49452.00
1976     16       49577.00
1976     17       49841.00
1976     18       50353.00
1976     19       50709.00
1976     20       50962.00
1976     21       51173.00
1976     22       51371.00
1976     23       51740.00
1976     24       52199.00
1976     25       52691.00
1976     26       53244.00
1976     27       53720.00
1976     28       54121.00
1976     29       54553.00
1976     30       55110.00
1976     31       55751.00
1976     32       56382.00
1976     33       57034.00
1976     34       57487.00
1976     35       57914.00
1976     36       58371.00
1976     37       58812.00
1976     38              .
1976     39              .
1976     40              .
1976     41              .
1976     42              .
1976     43              .
1976     44              .
1976     45              .
1976     46              .
1976     47              .
1976     48              .
1976     49              .
1976     50              .
1976     51              .
1976     52              .
1976     53              .
1976     54              .
1976     55              .
1977     12       47721.00
1977     13       47960.00
1977     14       48090.00
1977     15       48227.00
1977     16       48505.00
1977     17       48906.00
1977     18       49101.00
1977     19       49326.00
1977     20       49475.00
1977     21       49690.00
1977     22       50036.00
1977     23       50562.00
1977     24       51164.00
1977     25       51727.00
1977     26       52191.00
1977     27       52671.00
1977     28       53161.00
1977     29       53818.00
1977     30       54435.00
1977     31       55219.00
1977     32       55964.00
1977     33       56357.00
1977     34       56869.00
1977     35       57317.00
1977     36       57808.00
1977     37              .
1977     38              .
1977     39              .
1977     40              .
1977     41              .
1977     42              .
1977     43              .
1977     44              .
1977     45              .
1977     46              .
1977     47              .
1977     48              .
1977     49              .
1977     50              .
1977     51              .
1977     52              .
1977     53              .
1977     54              .
1977     55              .
1978     12       46704.00
1978     13       46907.00
1978     14       47053.00
1978     15       47296.00
1978     16       47684.00
1978     17       47832.00
1978     18       47981.00
1978     19       48138.00
1978     20       48387.00
1978     21       48684.00
1978     22       49155.00
1978     23       49743.00
1978     24       50363.00
1978     25       50989.00
1978     26       51562.00
1978     27       52071.00
1978     28       52755.00
1978     29       53376.00
1978     30       54151.00
1978     31       54956.00
1978     32       55490.00
1978     33       55943.00
1978     34       56514.00
1978     35       57076.00
1978     36              .
1978     37              .
1978     38              .
1978     39              .
1978     40              .
1978     41              .
1978     42              .
1978     43              .
1978     44              .
1978     45              .
1978     46              .
1978     47              .
1978     48              .
1978     49              .
1978     50              .
1978     51              .
1978     52              .
1978     53              .
1978     54              .
1978     55              .
1979     12       48460.00
1979     13       48619.00
1979     14       48875.00
1979     15       49293.00
1979     16       49386.00
1979     17       49459.00
1979     18       49666.00
1979     19       49770.00
1979     20       50113.00
1979     21       50511.00
1979     22       51017.00
1979     23       51571.00
1979     24       52138.00
1979     25       52800.00
1979     26       53395.00
1979     27       54002.00
1979     28       54729.00
1979     29       55459.00
1979     30       56329.00
1979     31       56937.00
1979     32       57484.00
1979     33       58088.00
1979     34       58617.00
1979     35              .
1979     36              .
1979     37              .
1979     38              .
1979     39              .
1979     40              .
1979     41              .
1979     42              .
1979     43              .
1979     44              .
1979     45              .
1979     46              .
1979     47              .
1979     48              .
1979     49              .
1979     50              .
1979     51              .
1979     52              .
1979     53              .
1979     54              .
1979     55              .
1980     12       49164.00
1980     13       49480.00
1980     14       49906.00
1980     15       50001.00
1980     16       50076.00
1980     17       50188.00
1980     18       50491.00
1980     19       50587.00
1980     20       51050.00
1980     21       51471.00
1980     22       51943.00
1980     23       52537.00
1980     24       53173.00
1980     25       53839.00
1980     26       54747.00
1980     27       55542.00
1980     28       56477.00
1980     29       57498.00
1980     30       58206.00
1980     31       58784.00
1980     32       59375.00
1980     33       60080.00
1980     34              .
1980     35              .
1980     36              .
1980     37              .
1980     38              .
1980     39              .
1980     40              .
1980     41              .
1980     42              .
1980     43              .
1980     44              .
1980     45              .
1980     46              .
1980     47              .
1980     48              .
1980     49              .
1980     50              .
1980     51              .
1980     52              .
1980     53              .
1980     54              .
1980     55              .
1981     12       48174.00
1981     13       48624.00
1981     14       48718.00
1981     15       48782.00
1981     16       48885.00
1981     17       49020.00
1981     18       49267.00
1981     19       49423.00
1981     20       49862.00
1981     21       50367.00
1981     22       50800.00
1981     23       51469.00
1981     24       52147.00
1981     25       53103.00
1981     26       54025.00
1981     27       54854.00
1981     28       55608.00
1981     29       56357.00
1981     30       56991.00
1981     31       57596.00
1981     32       58205.00
1981     33              .
1981     34              .
1981     35              .
1981     36              .
1981     37              .
1981     38              .
1981     39              .
1981     40              .
1981     41              .
1981     42              .
1981     43              .
1981     44              .
1981     45              .
1981     46              .
1981     47              .
1981     48              .
1981     49              .
1981     50              .
1981     51              .
1981     52              .
1981     53              .
1981     54              .
1981     55              .
1982     12       48055.00
1982     13       48131.00
1982     14       48155.00
1982     15       48262.00
1982     16       48405.00
1982     17       48576.00
1982     18       48865.00
1982     19       49133.00
1982     20       49553.00
1982     21       50022.00
1982     22       50617.00
1982     23       51267.00
1982     24       52218.00
1982     25       53236.00
1982     26       54214.00
1982     27       55273.00
1982     28       56155.00
1982     29       56895.00
1982     30       57677.00
1982     31       58314.00
1982     32              .
1982     33              .
1982     34              .
1982     35              .
1982     36              .
1982     37              .
1982     38              .
1982     39              .
1982     40              .
1982     41              .
1982     42              .
1982     43              .
1982     44              .
1982     45              .
1982     46              .
1982     47              .
1982     48              .
1982     49              .
1982     50              .
1982     51              .
1982     52              .
1982     53              .
1982     54              .
1982     55              .
1983     12       47675.00
1983     13       47701.00
1983     14       47789.00
1983     15       47946.00
1983     16       48083.00
1983     17       48259.00
1983     18       48549.00
1983     19       48835.00
1983     20       49426.00
1983     21       49895.00
1983     22       50449.00
1983     23       51416.00
1983     24       52501.00
1983     25       53563.00
1983     26       54699.00
1983     27       55645.00
1983     28       56368.00
1983     29       57116.00
1983     30       57818.00
1983     31              .
1983     32              .
1983     33              .
1983     34              .
1983     35              .
1983     36              .
1983     37              .
1983     38              .
1983     39              .
1983     40              .
1983     41              .
1983     42              .
1983     43              .
1983     44              .
1983     45              .
1983     46              .
1983     47              .
1983     48              .
1983     49              .
1983     50              .
1983     51              .
1983     52              .
1983     53              .
1983     54              .
1983     55              .
1984     12       48758.00
1984     13       48858.00
1984     14       48980.00
1984     15       49082.00
1984     16       49271.00
1984     17       49493.00
1984     18       49804.00
1984     19       50161.00
1984     20       50575.00
1984     21       50992.00
1984     22       51905.00
1984     23       52961.00
1984     24       54175.00
1984     25       55401.00
1984     26       56485.00
1984     27       57169.00
1984     28       57906.00
1984     29       58779.00
1984     30              .
1984     31              .
1984     32              .
1984     33              .
1984     34              .
1984     35              .
1984     36              .
1984     37              .
1984     38              .
1984     39              .
1984     40              .
1984     41              .
1984     42              .
1984     43              .
1984     44              .
1984     45              .
1984     46              .
1984     47              .
1984     48              .
1984     49              .
1984     50              .
1984     51              .
1984     52              .
1984     53              .
1984     54              .
1984     55              .
1985     12       50878.00
1985     13       51013.00
1985     14       51148.00
1985     15       51326.00
1985     16       51573.00
1985     17       51824.00
1985     18       52170.00
1985     19       52517.00
1985     20       52925.00
1985     21       53656.00
1985     22       54471.00
1985     23       55603.00
1985     24       56946.00
1985     25       58057.00
1985     26       58875.00
1985     27       59677.00
1985     28       60426.00
1985     29              .
1985     30              .
1985     31              .
1985     32              .
1985     33              .
1985     34              .
1985     35              .
1985     36              .
1985     37              .
1985     38              .
1985     39              .
1985     40              .
1985     41              .
1985     42              .
1985     43              .
1985     44              .
1985     45              .
1985     46              .
1985     47              .
1985     48              .
1985     49              .
1985     50              .
1985     51              .
1985     52              .
1985     53              .
1985     54              .
1985     55              .
1986     12       52692.00
1986     13       52820.00
1986     14       52959.00
1986     15       53160.00
1986     16       53400.00
1986     17       53622.00
1986     18       53928.00
1986     19       54249.00
1986     20       54885.00
1986     21       55506.00
1986     22       56537.00
1986     23       57893.00
1986     24       59124.00
1986     25       59907.00
1986     26       60870.00
1986     27       61849.00
1986     28              .
1986     29              .
1986     30              .
1986     31              .
1986     32              .
1986     33              .
1986     34              .
1986     35              .
1986     36              .
1986     37              .
1986     38              .
1986     39              .
1986     40              .
1986     41              .
1986     42              .
1986     43              .
1986     44              .
1986     45              .
1986     46              .
1986     47              .
1986     48              .
1986     49              .
1986     50              .
1986     51              .
1986     52              .
1986     53              .
1986     54              .
1986     55              .
1987     12       54201.00
1987     13       54411.00
1987     14       54639.00
1987     15       54877.00
1987     16       55095.00
1987     17       55310.00
1987     18       55558.00
1987     19       56078.00
1987     20       56716.00
1987     21       57330.00
1987     22       58389.00
1987     23       59627.00
1987     24       60565.00
1987     25       61637.00
1987     26       62631.00
1987     27              .
1987     28              .
1987     29              .
1987     30              .
1987     31              .
1987     32              .
1987     33              .
1987     34              .
1987     35              .
1987     36              .
1987     37              .
1987     38              .
1987     39              .
1987     40              .
1987     41              .
1987     42              .
1987     43              .
1987     44              .
1987     45              .
1987     46              .
1987     47              .
1987     48              .
1987     49              .
1987     50              .
1987     51              .
1987     52              .
1987     53              .
1987     54              .
1987     55              .
1988     12       57149.00
1988     13       57415.00
1988     14       57632.00
1988     15       57835.00
1988     16       58064.00
1988     17       58263.00
1988     18       58707.00
1988     19       59335.00
1988     20       59884.00
1988     21       60734.00
1988     22       61738.00
1988     23       62588.00
1988     24       63697.00
1988     25       64809.00
1988     26              .
1988     27              .
1988     28              .
1988     29              .
1988     30              .
1988     31              .
1988     32              .
1988     33              .
1988     34              .
1988     35              .
1988     36              .
1988     37              .
1988     38              .
1988     39              .
1988     40              .
1988     41              .
1988     42              .
1988     43              .
1988     44              .
1988     45              .
1988     46              .
1988     47              .
1988     48              .
1988     49              .
1988     50              .
1988     51              .
1988     52              .
1988     53              .
1988     54              .
1988     55              .
1989     12       59100.00
1989     13       59300.00
1989     14       59498.00
1989     15       59673.00
1989     16       59862.00
1989     17       60236.00
1989     18       60769.00
1989     19       61280.00
1989     20       61986.00
1989     21       62648.00
1989     22       63330.00
1989     23       64449.00
1989     24       65582.00
1989     25              .
1989     26              .
1989     27              .
1989     28              .
1989     29              .
1989     30              .
1989     31              .
1989     32              .
1989     33              .
1989     34              .
1989     35              .
1989     36              .
1989     37              .
1989     38              .
1989     39              .
1989     40              .
1989     41              .
1989     42              .
1989     43              .
1989     44              .
1989     45              .
1989     46              .
1989     47              .
1989     48              .
1989     49              .
1989     50              .
1989     51              .
1989     52              .
1989     53              .
1989     54              .
1989     55              .
1990     12       62781.00
1990     13       63004.00
1990     14       63183.00
1990     15       63365.00
1990     16       63745.00
1990     17       64114.00
1990     18       64637.00
1990     19       65326.00
1990     20       65878.00
1990     21       66300.00
1990     22       67221.00
1990     23       68255.00
1990     24              .
1990     25              .
1990     26              .
1990     27              .
1990     28              .
1990     29              .
1990     30              .
1990     31              .
1990     32              .
1990     33              .
1990     34              .
1990     35              .
1990     36              .
1990     37              .
1990     38              .
1990     39              .
1990     40              .
1990     41              .
1990     42              .
1990     43              .
1990     44              .
1990     45              .
1990     46              .
1990     47              .
1990     48              .
1990     49              .
1990     50              .
1990     51              .
1990     52              .
1990     53              .
1990     54              .
1990     55              .
1991     12       62145.00
1991     13       62288.00
1991     14       62454.00
1991     15       62779.00
1991     16       63142.00
1991     17       63608.00
1991     18       64254.00
1991     19       64758.00
1991     20       65190.00
1991     21       65817.00
1991     22       66677.00
1991     23              .
1991     24              .
1991     25              .
1991     26              .
1991     27              .
1991     28              .
1991     29              .
1991     30              .
1991     31              .
1991     32              .
1991     33              .
1991     34              .
1991     35              .
1991     36              .
1991     37              .
1991     38              .
1991     39              .
1991     40              .
1991     41              .
1991     42              .
1991     43              .
1991     44              .
1991     45              .
1991     46              .
1991     47              .
1991     48              .
1991     49              .
1991     50              .
1991     51              .
1991     52              .
1991     53              .
1991     54              .
1991     55              .
1992     12       61093.00
1992     13       61254.00
1992     14       61607.00
1992     15       61920.00
1992     16       62322.00
1992     17       62833.00
1992     18       63385.00
1992     19       63807.00
1992     20       64395.00
1992     21       65043.00
1992     22              .
1992     23              .
1992     24              .
1992     25              .
1992     26              .
1992     27              .
1992     28              .
1992     29              .
1992     30              .
1992     31              .
1992     32              .
1992     33              .
1992     34              .
1992     35              .
1992     36              .
1992     37              .
1992     38              .
1992     39              .
1992     40              .
1992     41              .
1992     42              .
1992     43              .
1992     44              .
1992     45              .
1992     46              .
1992     47              .
1992     48              .
1992     49              .
1992     50              .
1992     51              .
1992     52              .
1992     53              .
1992     54              .
1992     55              .
1993     12       58713.00
1993     13       59086.00
1993     14       59441.00
1993     15       59830.00
1993     16       60344.00
1993     17       60745.00
1993     18       61214.00
1993     19       61717.00
1993     20       62395.00
1993     21              .
1993     22              .
1993     23              .
1993     24              .
1993     25              .
1993     26              .
1993     27              .
1993     28              .
1993     29              .
1993     30              .
1993     31              .
1993     32              .
1993     33              .
1993     34              .
1993     35              .
1993     36              .
1993     37              .
1993     38              .
1993     39              .
1993     40              .
1993     41              .
1993     42              .
1993     43              .
1993     44              .
1993     45              .
1993     46              .
1993     47              .
1993     48              .
1993     49              .
1993     50              .
1993     51              .
1993     52              .
1993     53              .
1993     54              .
1993     55              .
1994     12       56659.00
1994     13       56951.00
1994     14       57340.00
1994     15       57765.00
1994     16       58130.00
1994     17       58532.00
1994     18       59099.00
1994     19       59713.00
1994     20              .
1994     21              .
1994     22              .
1994     23              .
1994     24              .
1994     25              .
1994     26              .
1994     27              .
1994     28              .
1994     29              .
1994     30              .
1994     31              .
1994     32              .
1994     33              .
1994     34              .
1994     35              .
1994     36              .
1994     37              .
1994     38              .
1994     39              .
1994     40              .
1994     41              .
1994     42              .
1994     43              .
1994     44              .
1994     45              .
1994     46              .
1994     47              .
1994     48              .
1994     49              .
1994     50              .
1994     51              .
1994     52              .
1994     53              .
1994     54              .
1994     55              .
1995     12       52318.00
1995     13       52682.00
1995     14       53114.00
1995     15       53413.00
1995     16       53825.00
1995     17       54332.00
1995     18       55043.00
1995     19              .
1995     20              .
1995     21              .
1995     22              .
1995     23              .
1995     24              .
1995     25              .
1995     26              .
1995     27              .
1995     28              .
1995     29              .
1995     30              .
1995     31              .
1995     32              .
1995     33              .
1995     34              .
1995     35              .
1995     36              .
1995     37              .
1995     38              .
1995     39              .
1995     40              .
1995     41              .
1995     42              .
1995     43              .
1995     44              .
1995     45              .
1995     46              .
1995     47              .
1995     48              .
1995     49              .
1995     50              .
1995     51              .
1995     52              .
1995     53              .
1995     54              .
1995     55              .
1996     12       49159.00
1996     13       49578.00
1996     14       49864.00
1996     15       50230.00
1996     16       50709.00
1996     17       51433.00
1996     18              .
1996     19              .
1996     20              .
1996     21              .
1996     22              .
1996     23              .
1996     24              .
1996     25              .
1996     26              .
1996     27              .
1996     28              .
1996     29              .
1996     30              .
1996     31              .
1996     32              .
1996     33              .
1996     34              .
1996     35              .
1996     36              .
1996     37              .
1996     38              .
1996     39              .
1996     40              .
1996     41              .
1996     42              .
1996     43              .
1996     44              .
1996     45              .
1996     46              .
1996     47              .
1996     48              .
1996     49              .
1996     50              .
1996     51              .
1996     52              .
1996     53              .
1996     54              .
1996     55              .
1997     12       47085.00
1997     13       47367.00
1997     14       47621.00
1997     15       47980.00
1997     16       48753.00
1997     17              .
1997     18              .
1997     19              .
1997     20              .
1997     21              .
1997     22              .
1997     23              .
1997     24              .
1997     25              .
1997     26              .
1997     27              .
1997     28              .
1997     29              .
1997     30              .
1997     31              .
1997     32              .
1997     33              .
1997     34              .
1997     35              .
1997     36              .
1997     37              .
1997     38              .
1997     39              .
1997     40              .
1997     41              .
1997     42              .
1997     43              .
1997     44              .
1997     45              .
1997     46              .
1997     47              .
1997     48              .
1997     49              .
1997     50              .
1997     51              .
1997     52              .
1997     53              .
1997     54              .
1997     55              .
1998     12       46500.00
1998     13       46818.00
1998     14       47201.00
1998     15       47892.00
1998     16              .
1998     17              .
1998     18              .
1998     19              .
1998     20              .
1998     21              .
1998     22              .
1998     23              .
